timestamp,BFR_Target,BFR_Filt,FFR_Target,FFR_Filt,TFR_Target,TFR_Filt,BFL_Target,BFL_Filt,FFL_Target,FFL_Filt,TFL_Target,TFL_Filt,BBR_Target,BBR_Filt,FBR_Target,FBR_Filt,TBR_Target,TBR_Filt,BBL_Target,BBL_Filt,FBL_Target,FBL_Filt,TBL_Target,TBL_Filt
2.77,0.0,-0.1168063867094805,5.0,3.7819845995759573,-5.0,-3.947859158664302,0.0,-0.08262664600917559,5.0,3.783453944021156,-5.0,-3.9492047059307946,0.0,-0.11198088474129293,5.0,3.8966049922457033,-5.0,-4.026472928463856,0.0,-0.08766677199779625,5.0,3.898110195184045,-5.0,-4.027841527618797
2.7800000000000002,0.0,-0.11672904015321539,5.0,3.78335063740996,-5.0,-3.949040781390714,0.0,-0.08250198838671624,5.0,3.7847986375140024,-5.0,-3.950369253184282,0.0,-0.11189986962639159,5.0,3.897836560730421,-5.0,-4.027550817692249,0.0,-0.08754325496356745,5.0,3.8993216999880755,-5.0,-4.028903195147912
2.79,0.0,-0.11665180031865607,5.0,3.78471496769667,-5.0,-3.9502206965698337,0.0,-0.08237743748596268,5.0,3.7861420503463794,-5.0,-3.9515325197772992,0.0,-0.11181896123319604,5.0,3.899067275441493,-5.0,-4.028627426260172,0.0,-0.08741983798093782,5.0,3.9005319241316374,-5.0,-4.029963582016556
2.8000000000000003,0.0,-0.11657464052537608,5.0,3.7860780173229105,-5.0,-3.951399331088484,0.0,-0.0822529933069149,5.0,3.787483755631464,-5.0,-3.952694505709848,0.0,-0.11173813955138642,5.0,3.900296282605272,-5.0,-4.029702327280803,0.0,-0.08729652772001396,5.0,3.9017404407279064,-5.0,-4.031022261337908
2.81,0.0,-0.1164976007940151,5.0,3.7874397862886817,-5.0,-3.9525766849466653,0.0,-0.08212866918978612,5.0,3.788824180256079,-5.0,-3.953855210981927,0.0,-0.11165742459128258,5.0,3.9015240091085817,-5.0,-4.030776374527788,0.0,-0.08717333085090251,5.0,3.9029481035505293,-5.0,-4.032080086885614
2.82,0.0,-0.11642065444414668,5.0,3.7887998477071605,-5.0,-3.9537527581443768,0.0,-0.08200445846446974,5.0,3.7901633242202246,-5.0,-3.9550146355935367,0.0,-0.11157680301267131,5.0,3.902750454951422,-5.0,-4.031849141114303,0.0,-0.08705024070349683,5.0,3.90415405882586,-5.0,-4.033137058659673
2.83,0.0,-0.11634380147577081,5.0,3.790158201578347,-5.0,-3.954927550681619,0.0,-0.08188036113096575,5.0,3.7915007606370774,-5.0,-3.956172779544677,0.0,-0.11149628148565921,5.0,3.903975620133793,-5.0,-4.032920627040348,0.0,-0.08692725727779693,5.0,3.9053587334407207,-5.0,-4.03419232288644
2.84,0.0,-0.11626705522910073,5.0,3.791515274789064,-5.0,-3.9561010625583917,0.0,-0.08175637718927416,5.0,3.7928369163934614,-5.0,-3.9573292159485245,0.0,-0.11141585334013966,5.0,3.905199077768872,-5.0,-4.033991259192748,0.0,-0.08680438724390943,5.0,3.9065621273951123,-5.0,-4.0352467333395605
2.85,0.0,-0.11619041570413642,5.0,3.7928710673393113,-5.0,-3.957273293774695,0.0,-0.08163250663939495,5.0,3.7941713646025526,-5.0,-3.958484798578726,0.0,-0.1113355319163259,5.0,3.906421254743481,-5.0,-4.035060183797855,0.0,-0.0866816239317277,5.0,3.9077638138022115,-5.0,-4.0362998631322125
2.86,0.0,-0.11611386956066468,5.0,3.7942251523422663,-5.0,-3.958444244330529,0.0,-0.08150875615143474,5.0,3.7955045321511744,-5.0,-3.959639100548458,0.0,-0.1112553038740047,5.0,3.9076421510576207,-5.0,-4.036128254629316,0.0,-0.08655898068146498,5.0,3.908964646435664,-5.0,-4.037351712264394
2.87,0.0,-0.11603743013889871,5.0,3.795577529797929,-5.0,-3.959613487339071,0.0,-0.08138511238518033,5.0,3.796835992152504,-5.0,-3.960792121857721,0.0,-0.11117517588328267,5.0,3.9088617667112913,-5.0,-4.037195044800307,0.0,-0.08643643748280143,5.0,3.9101641984086477,-5.0,-4.038402280736107
2.88,0.0,-0.11596108409862531,5.0,3.796928626593122,-5.0,-3.960781876573966,0.0,-0.0812615886808449,5.0,3.798166598380187,-5.0,-3.9619438625065144,0.0,-0.1110951479441598,5.0,3.910079674817669,-5.0,-4.0382605543108285,0.0,-0.08631400100584366,5.0,3.9113620428343387,-5.0,-4.039451995434173
2.89,0.0,-0.11588483143984446,5.0,3.7982784427278458,-5.0,-3.961948558261569,0.0,-0.08113816502810867,5.0,3.799495070173754,-5.0,-3.9630943224948387,0.0,-0.11101520671642288,5.0,3.9112967291504006,-5.0,-4.039324783160882,0.0,-0.08619167125059168,5.0,3.912559033486384,-5.0,-4.04050042947177
2.9,0.0,-0.1158086855027694,5.0,3.799626124428454,-5.0,-3.9631143861755254,0.0,-0.08101485476718481,5.0,3.8008222613068523,-5.0,-3.9642435018226934,0.0,-0.11093536554028514,5.0,3.91251207593584,-5.0,-4.040387731350465,0.0,-0.08606944821704547,5.0,3.913754316591136,-5.0,-4.041547582848898
2.91,0.0,-0.11573264628740011,5.0,3.8009729523554157,-5.0,-3.9642785065421897,0.0,-0.08089165789807334,5.0,3.802148171779481,-5.0,-3.9653914004900783,0.0,-0.11085561774563996,5.0,3.9137261420608094,-5.0,-4.041449825766402,0.0,-0.08594733190520505,5.0,3.914948319035419,-5.0,-4.042593455565556
2.92,0.0,-0.1156567004535234,5.0,3.802318072735085,-5.0,-3.965441773135207,0.0,-0.08076858109088089,5.0,3.8034728015916404,-5.0,-3.9665380184969945,0.0,-0.11077597000259393,5.0,3.9149389275253097,-5.0,-4.042510639521869,0.0,-0.08582532898517702,5.0,3.916141040819232,-5.0,-4.043638474508568
2.93,0.0,-0.11558084800113923,5.0,3.803661485567462,-5.0,-3.9666033321809326,0.0,-0.08064561100539422,5.0,3.8047952969696843,-5.0,-3.967683355843441,0.0,-0.11069642231114708,5.0,3.9161500054425176,-5.0,-4.043570172616867,0.0,-0.08570343278685477,5.0,3.9173329088293993,-5.0,-4.04468221279111
2.94,0.0,-0.11550508893024762,5.0,3.8050036177393696,-5.0,-3.9677636105661884,0.0,-0.08052274097150672,5.0,3.806116938574082,-5.0,-3.968827412529418,0.0,-0.11061696133108619,5.0,3.9173602295860794,-5.0,-4.044628425051396,0.0,-0.08558163664013169,5.0,3.918523069292274,-5.0,-4.045725097300006
2.95,0.0,-0.11542943658106179,5.0,3.8063440423639845,-5.0,-3.968922608290975,0.0,-0.0803999909995382,5.0,3.807436872631187,-5.0,-3.9699697616681027,0.0,-0.11053760040262445,5.0,3.9185687461823484,-5.0,-4.045685823712279,0.0,-0.08545994721511439,5.0,3.9197119490946792,-5.0,-4.046766274261611
2.96,0.0,-0.11535387761336853,5.0,3.807682759441307,-5.0,-3.9700807522421155,0.0,-0.08027734774927549,5.0,3.8087555260278223,-5.0,-3.9711116839199643,0.0,-0.11045833285565529,5.0,3.919775982118148,-5.0,-4.046741941712693,0.0,-0.08533837118190948,5.0,3.9208991213497923,-5.0,-4.047807024336391
2.97,0.0,-0.11527841202716782,5.0,3.8090206227449834,-5.0,-3.971237188645963,0.0,-0.08015481789082517,5.0,3.8100724718771652,-5.0,-3.972251898624533,0.0,-0.11037916536028528,5.0,3.9209819373934787,-5.0,-4.047796779052636,0.0,-0.08521689520030376,5.0,3.922085439831259,-5.0,-4.048846066863879
2.98,0.0,-0.1152030531626729,5.0,3.8103563516145442,-5.0,-3.9723923443893416,0.0,-0.08003240142418723,5.0,3.8113877101792157,-5.0,-3.973390832668633,0.0,-0.11030009124640784,5.0,3.9221866120083395,-5.0,-4.04885033573211,0.0,-0.08509553261051041,5.0,3.923270477652256,-5.0,-4.049884255617721
2.99,0.0,-0.11512778767967054,5.0,3.8116912267104586,-5.0,-3.9735462194722504,0.0,-0.07991009834936169,5.0,3.8127020947076202,-5.0,-3.974528486052263,0.0,-0.11022111718412957,5.0,3.923390005962731,-5.0,-4.049903038637939,0.0,-0.08497427674242285,5.0,3.9244542348127838,-5.0,-4.050921163711093
3.0,0.0,-0.11505262891837395,-5.0,3.8130239673722572,5.0,-3.9746988138946904,0.0,-0.07978790199624193,-5.0,3.8140147716887323,5.0,-3.9756648587754237,0.0,-0.11014223650334386,-5.0,3.9245921192566535,5.0,-4.050954460883298,0.0,-0.08485312759604108,-5.0,3.9256367113128423,5.0,-4.051956791143997
3.0100000000000002,0.0,-0.07947197239659579,-5.0,2.05290727014842,5.0,-2.178137294476723,0.0,-0.12041851624378588,-5.0,2.053631910530676,5.0,-2.1787338688120412,0.0,-0.0856015268980467,-5.0,2.1271870714761896,5.0,-2.2310727546482028,0.0,-0.11431364780690352,-5.0,2.127958029078755,5.0,-2.231700064834786
3.02,0.0,-0.09203898019078373,-5.0,0.8033630081954917,5.0,-0.9621607442517627,0.0,-0.11144879699669308,-5.0,0.80361236346105,5.0,-0.9624020420285345,0.0,-0.09519059222442892,-5.0,0.8570236423577563,5.0,-1.000148121981258,0.0,-0.10831335997158038,-5.0,0.8573117376025133,5.0,-1.0004161001844751
3.0300000000000002,0.0,-0.09899818256287303,-5.0,-0.21092631343097687,5.0,0.03239132503524583,0.0,-0.10742650926664314,-5.0,-0.21104211982196297,5.0,0.0324312456233147,0.0,-0.10036168575636327,-5.0,-0.17467082888311616,5.0,0.006965962942021557,0.0,-0.10606231238206533,-5.0,-0.1747525376891051,5.0,0.0069817277389974605
3.04,0.0,-0.1038012796429531,-5.0,-1.0370521676753657,5.0,0.8437495432318068,0.0,-0.10498324254480249,-5.0,-1.0374585639309815,5.0,0.8440168277439365,0.0,-0.10402885034031882,-5.0,-1.015218507498068,5.0,0.8286451668517054,0.0,-0.10473823618875472,-5.0,-1.015595021676065,5.0,0.8288918540746192
3.0500000000000003,0.0,-0.10708362576618058,-5.0,-1.7099646458608433,5.0,1.5056431653779085,0.0,-0.1035878295612836,-5.0,-1.7106029483831222,5.0,1.5060939578631294,0.0,-0.10659768848922457,-5.0,-1.7000433692045767,5.0,1.4990137197364706,0.0,-0.10404082985179279,-5.0,-1.700655524908939,5.0,1.4994465829751202
3.06,0.0,-0.10395976804614517,-5.0,-3.423349722391982,5.0,3.0950291457352277,0.0,-0.09949689309398974,-5.0,-3.431421511887056,5.0,3.100591481040557,0.0,-0.10336616857837552,-5.0,-3.234182724130013,5.0,2.959814025170601,0.0,-0.10004252782511723,-5.0,-3.24222484499088,5.0,2.9653573640123008
3.0700000000000003,0.0,-0.12977364759109516,-5.0,-3.6833028802212593,5.0,3.339803488794621,0.0,-0.07651315979455138,-5.0,-3.690323460914386,5.0,3.3445267780490964,0.0,-0.10206270968460057,-5.0,-3.7277537513397023,5.0,3.9311550772753896,0.0,-0.0984975843915853,-5.0,-3.7386517450472807,5.0,3.938486858462575
3.08,0.0,-0.1294648349952033,-5.0,-4.970465262801679,5.0,4.38587919013722,0.0,-0.07418806735154385,-5.0,-4.986282273372137,5.0,4.396709735726744,0.0,-0.10022634929321916,-5.0,-4.378197361755071,5.0,4.532788021447732,0.0,-0.09637867828414752,-5.0,-4.392311093901256,5.0,4.542328941944593
3.09,0.0,-0.12902008562657236,-5.0,-5.482373853828972,5.0,4.870571184869304,0.0,-0.07287475004019732,-5.0,-5.499383159296419,5.0,4.882159027683054,0.0,-0.09935604045267807,-5.0,-4.841201798325073,5.0,4.990881552004494,0.0,-0.09532314058300949,-5.0,-4.856403664983405,5.0,5.001148606987492
3.1,0.0,-0.12870396259383446,-5.0,-5.825724048310928,5.0,5.220776754843837,0.0,-0.0719754329060035,-5.0,-5.842549792444431,5.0,5.23224208113935,0.0,-0.09875224239189968,-5.0,-5.181818636478554,5.0,5.3442132141847765,0.0,-0.09457893010795577,-5.0,-5.1967562601933714,5.0,5.354310368212172
3.11,0.0,-0.12839948556723998,-5.0,-6.055914229945051,5.0,5.472596864918922,0.0,-0.07126704090345268,-5.0,-6.071663792397454,5.0,5.48335953550357,0.0,-0.0982531983554524,-5.0,-5.437347966159778,5.0,5.617459627686191,0.0,-0.09396710123881734,-5.0,-5.451147509604143,5.0,5.626802899583946
3.12,0.0,-0.12808908548597464,-5.0,-6.209987502808083,5.0,5.65388246520893,0.0,-0.07067480880753836,-5.0,-6.224126421276833,5.0,5.663586456472226,0.0,-0.0978160195578253,-5.0,-5.63028330785289,5.0,5.828627732481829,0.0,-0.09343560713370588,-5.0,-5.6424286648576425,5.0,5.836864940620865
3.13,0.0,-0.1277783252189523,-5.0,-6.313239045604343,5.0,5.784529896766111,0.0,-0.07016350511513944,-5.0,-6.3255099073350936,5.0,5.792993781808226,0.0,-0.0974267187854544,-5.0,-5.77622353296173,5.0,5.991127751233365,0.0,-0.09296470427705185,-5.0,-5.7864722318113335,5.0,5.998083445129376
3.14,0.0,-0.12747787693675106,-5.0,-6.382923623724575,5.0,5.878730585138458,0.0,-0.06971524727043091,-5.0,-6.393267518335736,5.0,5.885900149332856,0.0,-0.09708132732490597,-5.0,-5.88652895362332,5.0,6.115239972415313,0.0,-0.0925465486234803,-5.0,-5.894834890540879,5.0,6.120868475178226
3.15,0.0,-0.12719738561353097,-5.0,-6.430708907818453,5.0,5.946649132471419,0.0,-0.06932013016509493,-5.0,-6.439200967390895,5.0,5.952559807424418,0.0,-0.09677882464986845,-5.0,-5.96966815063483,5.0,6.209028288116519,0.0,-0.09217743826382194,-5.0,-5.976116702984969,5.0,6.213373142202294
3.16,0.0,-0.126943441314624,-5.0,-6.46438088665297,5.0,5.995590852969145,0.0,-0.06897165044518544,-5.0,-6.4711777786507785,5.0,6.000333992460895,0.0,-0.09651823025466999,-5.0,-6.032044853229972,5.0,6.278920333232791,0.0,-0.09185441167074132,-5.0,-6.0367999455527706,5.0,6.282081430158037
3.17,0.0,-0.12671929905205653,-5.0,-6.489041284651301,5.0,6.030816272953016,0.0,-0.06866451204605305,-5.0,-6.494343218994524,5.0,6.034516527935871,0.0,-0.09629751642690074,-5.0,-6.0785452079862425,5.0,6.330085280305356,0.0,-0.09157400038880056,-5.0,-6.081812599730447,5.0,6.332193247437951
3.18,0.0,-0.1265254257332913,-5.0,-6.507959627991767,5.0,6.056118708733329,0.0,-0.06839375907848551,-5.0,-6.511982609412905,5.0,6.058913536764333,0.0,-0.09611355488655995,-5.0,-6.112922830739386,5.0,6.366696374917094,0.0,-0.09133198224051468,-5.0,-6.114921087958438,5.0,6.367893365569139
3.19,0.0,-0.12636016717188872,-5.0,-6.523175581915263,5.0,6.074234931733141,0.0,-0.06815446900380366,-5.0,-6.526130919391763,5.0,6.076261790369342,0.0,-0.09596233689957426,-5.0,-6.138069452829257,5.0,6.392120473441997,0.0,-0.09112350805837724,-5.0,-6.139012872708365,5.0,6.392548640925592
3.2,0.0,-0.12622049513944725,-5.0,-6.5359172998119215,5.0,6.087140147283057,0.0,-0.06794176597407463,-5.0,-6.538002641942891,5.0,6.088530090779154,0.0,-0.09583933346355453,-5.0,-6.156216838567158,5.0,6.409061050130921,0.0,-0.09094343519019087,-5.0,-6.1563043503658985,5.0,6.408854010021705
3.21,0.0,-0.12610275441754387,-5.0,-6.546895975129071,5.0,6.096262291806432,0.0,-0.06775100092499028,-5.0,-6.5482863455119915,5.0,6.097132287151963,0.0,-0.09573990218429927,-5.0,-6.169088330058047,5.0,6.419676017874767,0.0,-0.09078666100439792,-5.0,-6.168496238034371,5.0,6.418953725370038
3.22,0.0,-0.12600298296285145,-5.0,-6.55650348997034,5.0,6.102631870094292,0.0,-0.06757781160682683,-5.0,-6.557351287201068,5.0,6.103085650787275,0.0,-0.09565954073984584,-5.0,-6.1780094108877295,5.0,6.42566908198463,0.0,-0.09064835634381177,-5.0,-6.176890113637494,5.0,6.424535697469231
3.23,0.0,-0.1259173921548147,-5.0,-6.56494475001083,5.0,6.10699636097393,0.0,-0.06741829600721662,-5.0,-6.565378040136302,5.0,6.107120158152637,0.0,-0.09559410032388198,-5.0,-6.183998633016184,5.0,6.428369141140901,0.0,-0.09052416562881523,-5.0,-6.18247934281268,5.0,6.426913883960865
3.24,0.0,-0.12584248685756935,-5.0,-6.5723256231826745,5.0,6.109895349389777,0.0,-0.06726905237178786,-5.0,-6.572448566587735,5.0,6.109762160700963,0.0,-0.09553992571798467,-5.0,-6.1878320766878545,5.0,6.428799443058612,0.0,-0.09041029356874641,-5.0,-6.186018234576393,5.0,6.427095310860693
3.25,0.0,-0.12577525218292704,-5.0,-6.578703312320174,5.0,6.111720717445463,0.0,-0.0671272058845911,-5.0,-6.5786008594826235,5.0,6.111389880157541,0.0,-0.09549388864215319,-5.0,-6.190097991945006,5.0,6.427732226000797,0.0,-0.09030355185264513,-5.0,-6.188074121516567,5.0,6.425838982940235
3.2600000000000002,0.0,-0.12571320685122836,-5.0,-6.584120079218817,5.0,6.112757198652013,0.0,-0.06699042200831233,-5.0,-6.583858824483064,5.0,6.112275670315527,0.0,-0.09545342110534219,-5.0,-6.191238633536398,5.0,6.4257390914236225,0.0,-0.0902013658193594,-5.0,-6.1890713291353885,5.0,6.423704975711428
3.27,0.0,-0.12565430980985023,-5.0,-6.588618185674094,5.0,6.113211406231819,0.0,-0.0668568264429938,-5.0,-6.58825020923256,5.0,6.112615899113559,0.0,-0.09541646871471536,-5.0,-6.191583984976307,5.0,6.4232332657718745,0.0,-0.09010170775647935,-5.0,-6.189324899908325,5.0,6.421094989674837
3.2800000000000002,0.0,-0.12559702693427202,-5.0,-6.592249284991602,5.0,6.113233604346621,0.0,-0.06672499178582066,-5.0,-6.591814287318837,5.0,6.1125531467505585,0.0,-0.09538143064468599,-5.0,-6.1913748104329756,5.0,6.420502043877516,0.0,-0.09000303019927118,-5.0,-6.1890632182857495,5.0,6.418289062586432
3.29,0.0,-0.12554022430636985,-5.0,-6.595074848873871,5.0,6.112933929796787,0.0,-0.06659385081973508,-5.0,-6.594601858273848,5.0,6.112190292950902,0.0,-0.09534713295649049,-5.0,-6.190786987277531,5.0,6.417739232358246,0.0,-0.08990423925025062,-5.0,-6.188451916355033,5.0,6.415472890214271
3.3000000000000003,0.0,-0.12548306149271066,-5.0,-6.597164886759895,5.0,6.11239221041824,0.0,-0.06646264982269001,-5.0,-6.596676101347416,5.0,6.111601616021812,0.0,-0.09531270853626936,-5.0,-6.189944739575504,5.0,6.415064786411362,0.0,-0.08980454116673091,-5.0,-6.187608387992537,5.0,6.412762158887421
3.31,0.0,-0.12542505824561845,-5.0,-6.59859538450419,5.0,6.111667356592573,0.0,-0.06633090187690281,-5.0,-6.598106172204888,5.0,6.110842611250294,0.0,-0.09527759042496065,-5.0,-6.188935579125634,5.0,6.412547861702213,0.0,-0.08970346904124928,-5.0,-6.186613741694654,5.0,6.410220901629354
3.3200000000000003,0.0,-0.12536589439997586,-5.0,-6.599444889282211,5.0,6.110803337662566,0.0,-0.06619829348736275,-5.0,-6.5989663491534865,5.0,6.109952552224076,0.0,-0.09524142510691395,-5.0,-6.187819696969983,5.0,6.410220047855708,0.0,-0.08960075606954124,-5.0,-6.18552219208792,5.0,6.4078777198572165
3.33,0.0,-0.12530540987322422,-5.0,-6.599792375156235,5.0,6.109831743253132,0.0,-0.06606465790140455,-5.0,-6.599332191160905,5.0,6.1089617479076015,0.0,-0.09520399913871773,-5.0,-6.186635939809456,5.0,6.408086894400548,0.0,-0.08949626884947459,-5.0,-6.18437087832595,5.0,6.405735601778771
3.34,0.0,-0.1252435913251503,-5.0,-6.599712974207133,5.0,6.108776905913188,0.0,-0.06592996176849514,-5.0,-6.599276268987076,5.0,6.107891969528848,0.0,-0.09516523914919922,-5.0,-6.1854103477402615,5.0,6.406139009826625,0.0,-0.08939002072126254,-5.0,-6.183181998523545,5.0,6.403783021449794
3.35,0.0,-0.12518049211660703,-5.0,-6.599276695873899,5.0,6.107656754889306,0.0,-0.06579421175874113,-5.0,-6.598866457636875,5.0,6.106760292560741,0.0,-0.09512513846825184,-5.0,-6.184157434914387,5.0,6.404356330453251,0.0,-0.08928208505607783,-5.0,-6.1819696399458675,5.0,6.401998634529128
3.36,0.0,-0.12511621896930017,-5.0,-6.598547573179999,5.0,6.106485377446648,0.0,-0.06565748791342187,-5.0,-6.5981655094733025,5.0,6.1055790967211525,0.0,-0.09508377713715492,-5.0,-6.182887019728765,5.0,6.4027140968446865,0.0,-0.08917259525605267,-5.0,-6.180741059668912,5.0,6.400357254694209
3.37,0.0,-0.12505090528536192,-5.0,-6.597581955186089,5.0,6.105272591982148,0.0,-0.06551989028413653,-5.0,-6.597229346670187,5.0,6.104358627293836,0.0,-0.09504122852708118,-5.0,-6.181603371051626,5.0,6.401187549565189,0.0,-0.08906169139342592,-5.0,-6.179500099674085,5.0,6.398832414962004
3.38,0.0,-0.12498469780713774,-5.0,-6.59642936076365,5.0,6.104027363119091,0.0,-0.0653815389328041,-5.0,-6.596106634325366,5.0,6.103106141354785,0.0,-0.09499761269994962,-5.0,-6.180308623317085,5.0,6.399751502292194,0.0,-0.08894954022086284,-5.0,-6.17824846750868,5.0,6.397398929009947
3.39,0.0,-0.12491772993675988,-5.0,-6.595131624821347,5.0,6.102755240386175,0.0,-0.0652425539213436,-5.0,-6.594839207347506,5.0,6.101828042206346,0.0,-0.09495304971767926,-5.0,-6.179002776525143,5.0,6.3983833300240756,0.0,-0.08883630849102872,-5.0,-6.176986590059521,5.0,6.396034171836415
3.4,0.0,-0.12485020177742667,-5.0,-6.5937233251918554,5.0,6.101461773312105,0.0,-0.06510306865188724,-5.0,-6.593460789795633,5.0,6.100529025603574,0.0,-0.09490767965250892,-5.0,-6.177686684449447,5.0,6.397063822853793,0.0,-0.08872215628648224,-5.0,-6.175713186666136,5.0,6.394718506647541
3.41,0.0,-0.12478218003020422,-5.0,-6.592233063292323,5.0,6.100150803878285,0.0,-0.06496318317603421,-5.0,-6.592000836860542,5.0,6.099212506641054,0.0,-0.09486158254571794,-5.0,-6.176359493316348,5.0,6.3957771859688926,0.0,-0.088607210339249,-5.0,-6.174428684215351,5.0,6.393435711744048
3.42,0.0,-0.12471382477765121,-5.0,-6.590684317898023,5.0,6.098826174066126,0.0,-0.06482299754538366,-5.0,-6.590481973543861,5.0,6.097882754187018,0.0,-0.09481488512933195,-5.0,-6.175020776239026,5.0,6.394509758991032,0.0,-0.08849159738135463,-5.0,-6.173132655820341,5.0,6.3921729805212415
3.43,0.0,-0.1246452427414734,-5.0,-6.589094591368702,5.0,6.097490018309742,0.0,-0.06468261848164139,-5.0,-6.588921702205337,5.0,6.09654190267558,0.0,-0.09476766744463026,-5.0,-6.173671386991125,5.0,6.393252150410103,0.0,-0.08837544414482475,-5.0,-6.1718246745942835,5.0,6.390919640808544
3.44,0.0,-0.12457647394231047,-5.0,-6.587478397856348,5.0,6.096144897930072,0.0,-0.06454209934566027,-5.0,-6.587334536996955,5.0,6.095192086540855,0.0,-0.09472000953289224,-5.0,-6.172310471799,5.0,6.3919966762632905,0.0,-0.08825882400083207,-5.0,-6.170505594310825,5.0,6.389668435529963
3.45,0.0,-0.12450763844208144,-5.0,-6.585845555757892,5.0,6.09479252047441,0.0,-0.06440151350861305,-5.0,-6.585731150089294,5.0,6.093835013330139,0.0,-0.09467197142507737,-5.0,-6.170939738209944,5.0,6.390738640795539,0.0,-0.08814182366076255,-5.0,-6.169175841856788,5.0,6.388415095817265
3.46,0.0,-0.12443877626142597,-5.0,-6.58420374903615,5.0,6.093434166603224,0.0,-0.06426093434167243,-5.0,-6.584118371671525,5.0,6.092472817477544,0.0,-0.09462362649235836,-5.0,-6.169558759337131,5.0,6.38947420202544,0.0,-0.08802450982568229,-5.0,-6.167835844118995,5.0,6.387155352802221
3.47,0.0,-0.12436994076119692,-5.0,-6.582558527219823,5.0,6.092071543863806,0.0,-0.0641203951953715,-5.0,-6.582501751272347,5.0,6.091106352756719,0.0,-0.09457502809558814,-5.0,-6.168169242727857,5.0,6.388201652405702,0.0,-0.08790694919665741,-5.0,-6.166486881757918,5.0,6.385887498937537
3.48,0.0,-0.12430118530224722,-5.0,-6.58091373229032,5.0,6.090705506029804,0.0,-0.06397994276045649,-5.0,-6.580885557759993,5.0,6.089736472941308,0.0,-0.09452620291519313,-5.0,-6.166771615268943,5.0,6.386920565049501,0.0,-0.08778916845411436,-5.0,-6.165129808547201,5.0,6.384611107336391
3.49,0.0,-0.12423252322479009,-5.0,-6.579271498681755,5.0,6.089336906874863,0.0,-0.06383959704724727,-5.0,-6.579271498681755,5.0,6.088364458691782,0.0,-0.09447718430170639,-5.0,-6.165367584507682,5.0,6.385630086183192,0.0,-0.08767121428879941,-5.0,-6.163765478260491,5.0,6.383325751111959
3.5,0.0,-0.12416399454946518,-5.0,-6.577632680167775,5.0,6.087966600172629,0.0,-0.0636993914062769,-5.0,-6.577661708471747,5.0,6.086990736894963,0.0,-0.09442800560566098,-5.0,-6.163958004217721,5.0,6.384331496467244,0.0,-0.08755312005124563,-5.0,-6.1623951715582574,5.0,6.382032284037888
3.5100000000000002,0.0,-0.12409559927627249,-5.0,-6.575998557408849,5.0,6.0865950128099255,0.0,-0.0635593525179718,-5.0,-6.576055760243148,5.0,6.085616588211321,0.0,-0.09437869350748333,-5.0,-6.162543301285882,5.0,6.383025222788478,0.0,-0.08743489908166623,-5.0,-6.161020169100969,5.0,6.380731133001
3.52,0.0,-0.1240273774258517,-5.0,-6.574369557291801,5.0,6.085222998560399,0.0,-0.0634194870524386,-5.0,-6.574454507769603,5.0,6.084241585754032,0.0,-0.09432926801749329,-5.0,-6.1611251832594585,5.0,6.381712545807367,0.0,-0.08731657806048766,-5.0,-6.159641324662273,5.0,6.379424005548589
3.5300000000000002,0.0,-0.1239593289982028,-5.0,-6.572744399156161,5.0,6.083850557424049,0.0,-0.06327980834989051,-5.0,-6.5728579510511125,5.0,6.082866583296744,0.0,-0.09427972913569087,-5.0,-6.159704503912096,5.0,6.3803943192975545,0.0,-0.08719817699802974,-5.0,-6.158259492015815,5.0,6.378111328567478
3.54,0.0,-0.1238914539933258,-5.0,-6.571123936775575,5.0,6.082478543174523,0.0,-0.06314032975054078,-5.0,-6.57126523631403,5.0,6.081492434613103,0.0,-0.0942301035425025,-5.0,-6.158281690130617,5.0,6.379071823919511,0.0,-0.08707969589429251,-5.0,-6.156875098048418,5.0,6.376794809604958
3.5500000000000003,0.0,-0.12382377909164714,-5.0,-6.569507316376398,5.0,6.081106528924997,0.0,-0.06300105792449598,-5.0,-6.569676363558356,5.0,6.080118285929461,0.0,-0.09418039790803479,-5.0,-6.156857168801847,5.0,6.377746340333705,0.0,-0.08696116142970238,-5.0,-6.155489423420551,5.0,6.3754748755478525
3.56,0.0,-0.1237562909529536,-5.0,-6.567893684184982,5.0,6.079735368449117,0.0,-0.06286199954186275,-5.0,-6.568090905897266,5.0,6.078745417906288,0.0,-0.09413061890239435,-5.0,-6.155432220586253,5.0,6.376418722313784,0.0,-0.08684256693415274,-5.0,-6.154102895019038,5.0,6.374152807056632
3.5700000000000003,0.0,-0.1236890029174584,-5.0,-6.5662834670881525,5.0,6.078365061746883,0.0,-0.0627231612727477,-5.0,-6.5665084364439394,5.0,6.077373403656762,0.0,-0.09408077986579441,-5.0,-6.1540072723706585,5.0,6.37508939674657,0.0,-0.08672392574785683,-5.0,-6.152715939730703,5.0,6.372829457904942
3.58,0.0,-0.12362191498516152,-5.0,-6.56467581131226,5.0,6.0769956088182955,0.0,-0.0625845364470442,-5.0,-6.564928101424727,5.0,6.076002670067705,0.0,-0.09403087412812837,-5.0,-6.152582751041888,5.0,6.37375921740571,0.0,-0.08660523787081463,-5.0,-6.151328557555544,5.0,6.371505681866429
